Source File,X (um),Y (um)
C2-1hrCLTPBIP_008_d3.tif_d1_localizations.csv,8.954283,0.984139
C2-1hrCLTPBIP_008_d3.tif_d1_localizations.csv,38.763218,1.695122
C2-1hrCLTPBIP_008_d3.tif_d1_localizations.csv,6.484309,1.7956835
C2-1hrCLTPBIP_008_d3.tif_d1_localizations.csv,15.0219225,2.4858795
C2-1hrCLTPBIP_008_d3.tif_d1_localizations.csv,13.781326,3.330834
C2-1hrCLTPBIP_008_d3.tif_d1_localizations.csv,20.989501,3.704363
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,47.32156,0.2506335
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,34.6501675,2.0158775
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,25.8269115,2.922504
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,44.7825235,3.088605
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,18.444764,3.2860945
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,40.647152,3.3153705
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,24.943087,2.014467
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,36.7374085,1.4062165
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,14.1761425,1.518322
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,19.104813,1.6839615
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,19.8440125,1.762982
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,28.912884,1.832519
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,37.2899215,1.538875
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,22.7734845,2.335827
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,23.313407,2.5395435
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,23.516675,3.0060615
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,11.497811,0.6559995
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,16.510585,1.235689
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,22.623146,1.603511
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,21.2245735,1.887236
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,33.0084625,3.311646
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,18.814926,1.3343395
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,5.521269,1.337154
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,26.2045355,3.1632705
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,0.6505655,0.5047055
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,10.4855335,1.12814
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,1.9080425,1.2329915
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,3.51,1.837953
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,17.587141,1.375699
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,11.8048775,1.8937295
C2-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,1.019681,0.74737
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,12.70672,1.962181
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,38.225525,0.2580305
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,45.906718,1.2671555
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,39.7754175,1.8405205
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,4.3257955,2.2037405
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,35.6105685,2.5537135
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,43.954664,3.2059235
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,41.9246685,0.6061965
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,43.874207,0.7488585
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,47.6900775,0.8939515
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,37.3191065,1.275222
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,39.3085615,1.2790635
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,49.8954235,1.9211595
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,37.832769,1.0300485
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,17.88449,1.9594055
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,12.3002945,2.028585
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,4.4208255,2.191462
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,36.0046245,1.082159
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,65.1677845,1.679873
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,4.5131385,1.7018495
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,35.305608,1.8197465
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,14.488799,1.9972485
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,1.53153,0.3242655
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,4.5266195,1.310322
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,19.03928,1.477307
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,8.637577,1.57625
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,1.6185585,1.637389
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,20.886931,1.650675
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,15.77784,1.808404
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,7.9272765,2.146547
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,5.5636555,2.5381135
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,6.4230075,2.5682865
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,62.117744,2.7286025
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,47.6796515,2.989246
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,64.727884,1.5229175
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,13.4204655,1.6865615
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,63.1250685,1.99186
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,12.7989485,2.4148735
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,51.850162,2.7201135
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,1.009372,2.970747
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,6.383156,1.3061555
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,42.1919485,1.397006
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,52.4671745,1.67037
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,60.2254705,1.9427005
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,9.2971125,2.0506655
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,41.8468895,1.981993
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,61.476857,2.0662785
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,0.6020755,1.067404
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,7.320976,1.4378455
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,56.453124,1.9155565
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,6.645132,2.148081
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,62.083372,2.1159905
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,64.0323385,2.620813
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,2.0557225,1.0887825
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,4.7783905,2.2123205
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,1.479179,2.674945
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,2.4335415,0.6431945
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,0.44421,0.1320995
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,2.033278,0.679211
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,0.949208,2.465957
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,1.0961405,0.9493315
C2-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,1.047826,1.701986
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,13.867828,0.241137
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,14.0353135,1.092208
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,13.9740835,1.3530855
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,33.8889265,1.368679
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,30.276285,1.4794845
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,14.418703,1.663948
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,7.808918,2.596126
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,32.35752,2.9343665
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,20.257718,3.696888
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,26.9605505,0.236678
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,59.170137,0.448019
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,38.7984805,0.6127095
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,40.289574,0.843882
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,22.890699,1.0250435
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,29.8398035,1.5496845
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,50.96663,2.2839245
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,29.5748115,2.331615
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,31.402826,2.561312
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,15.4459435,2.710357
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,27.8406505,2.7311375
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,24.871795,2.7987765
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,31.8721455,2.783612
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,7.634198,0.330057
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,11.8006135,1.883063
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,42.589807,2.1487505
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,11.6487865,2.2011665
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,43.0757145,2.199262
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,50.532716,2.266225
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,61.370088,2.5880725
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,58.642246,2.87404
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,30.433663,3.0933565
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,9.096516,3.292068
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,21.1678155,3.690479
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,12.9503075,0.2564445
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,15.052713,1.0657465
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,35.1127075,1.8962905
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,14.7594395,2.1840325
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,42.606785,2.4080745
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,16.7760905,2.7778855
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,12.0799835,2.870465
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,17.329325,3.432039
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,21.5227675,1.267877
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,2.385942,1.9938945
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,2.972424,1.995201
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,13.3902145,2.4129235
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,15.7016145,3.020069
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,0.2718105,2.0923045
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,21.8913695,2.1515715
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,7.393984,3.13378
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,0.979459,1.780168
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,2.318329,2.827708
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,9.7691425,2.911948
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,7.509359,2.0328815
C2-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,6.626594,2.4290305
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,21.467901,0.246311
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,9.866493,0.7848815
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,9.743006,1.04234
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,10.1327265,1.427387
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,3.4615815,1.7651725
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,10.986131,2.612714
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,7.501039,3.252067
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,22.538048,3.646851
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,18.551494,0.7531615
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,3.1000385,3.48543
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,23.075624,0.1440725
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,17.6983625,0.244244
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,19.4543245,0.8548605
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,7.4520355,1.189695
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,7.250659,1.496001
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,20.4923745,1.745952
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,4.6951645,2.361242
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,25.5886605,2.4767145
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,10.8666025,0.934921
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,10.386506,1.9881095
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,18.315765,2.001935
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,7.5840765,2.2189245
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,26.817453,2.2906845
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,12.2807165,2.922257
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,12.6670245,3.672318
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,8.965658,1.9849375
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,11.200176,2.9757715
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,1.6640715,3.7166285
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,16.265652,4.031053
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,23.626811,1.8698095
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,23.3608115,1.9843265
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,25.39615,2.1057335
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,3.180736,2.3398245
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,5.326802,2.0030595
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,3.098654,1.239264
C2-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,2.3405785,1.818817
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,17.6159295,0.5255055
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,4.2872375,1.535339
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,24.6825215,3.6163075
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,79.4651585,0.1247285
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,1.3025545,0.2445365
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,11.580179,0.2271815
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,16.936387,0.33943
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,21.190702,0.4730115
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,1.7545515,0.577603
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,17.754516,1.258283
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,14.9396585,1.6767075
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,13.685503,2.1194485
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,28.5949755,2.340195
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,28.0481305,2.463227
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,60.150441,3.4333455
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,24.3081345,3.6115235
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,42.648359,3.7012365
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,81.3818785,0.1519375
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,55.021109,0.20085
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,0.8235825,1.116037
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,11.938576,1.1795485
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,84.371274,1.2498005
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,57.6555655,1.5345785
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,26.7783685,2.042937
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,50.455769,2.0029945
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,85.299734,2.3486775
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,71.7922205,2.4229855
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,59.603518,3.335527
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,3.0539535,0.318981
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,87.568936,0.6934785
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,0.312377,1.325493
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,28.938949,1.580891
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,78.316498,2.201719
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,72.788833,2.3520055
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,34.479952,0.8631805
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,1.472094,1.556737
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,16.330197,1.5477085
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,54.257307,1.68532
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,19.4872275,1.738087
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,13.2212145,1.838902
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,8.4668675,1.9362785
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,47.109387,2.0090265
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,73.822541,1.988753
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,49.485384,2.0608835
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,45.9372095,2.4866725
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,26.200265,2.685163
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,34.556899,2.7247675
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,0.131066,3.1844995
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,27.2062895,3.2382545
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,10.450713,1.66062
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,20.6646375,1.7387305
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,42.081845,1.9426615
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,35.6238935,2.1033675
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,82.220619,2.071342
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,38.746851,2.2220315
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,1.01322,2.2727965
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,18.4605915,2.2910875
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,10.456875,2.4182275
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,2.9819595,2.6644735
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,1.3058695,0.7267975
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,29.05955,1.935687
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,53.38216,1.934101
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,85.5617815,2.1170045
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,1.2331345,3.03914
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,3.3216105,1.450306
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,15.722785,1.5031185
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,36.7778645,1.850303
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,26.8750235,1.907698
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,12.2059925,1.95507
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,2.991183,2.268175
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,17.2122145,2.432469
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,1.6271645,2.552472
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,2.638727,0.635648
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,4.2696095,1.737385
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,14.1535225,1.8680285
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,35.8015905,1.9330675
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,34.3475145,2.166801
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,15.521896,2.2107865
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,17.9604165,2.349087
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,87.479041,2.5430145
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,2.471638,3.6886525
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,6.3107395,2.109939
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,1.3665535,0.3840395
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,3.7321245,0.4516525
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,0.253942,1.0608845
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,87.281402,2.2610965
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,0.6305975,3.4633755
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,1.7130685,3.668613
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,2.799225,0.241189
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,1.343329,0.131807
C2-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,2.25992,0.772629
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,10.2526385,2.6818155
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,14.9896435,1.2425335
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,26.825383,1.7636125
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,36.3113465,2.6076635
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,49.2857495,2.9319745
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,19.7904915,3.28653
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,26.759421,3.320096
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,53.3191555,3.5174295
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,38.826463,2.4423165
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,35.3650635,0.5664035
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,3.204227,1.3568295
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,18.9885735,1.4554605
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,39.251979,2.091349
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,10.386051,2.181842
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,27.2437425,2.245035
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,17.8962485,1.77944
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,30.7271575,2.0470125
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,1.520766,3.2468995
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,36.981945,0.43589
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,2.172989,1.02024
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,24.0472115,1.578798
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,25.6193925,1.9854965
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,4.356417,2.441452
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,9.67863,2.540421
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,16.316833,2.5207065
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,23.2714885,2.6465205
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,37.492065,3.3373535
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,5.507541,1.420445
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,11.6090845,1.693809
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,27.7943575,2.220595
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,49.5713595,2.4252865
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,13.8020155,2.875171
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,26.1259245,0.6934265
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,14.4514955,2.005549
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,9.6786365,2.258399
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,69.047407,2.4620635
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,14.610882,2.5220715
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,21.54321,2.604277
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,18.5211975,2.8259205
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,26.3054415,1.1869715
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,28.3843105,1.632436
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,9.105018,1.8421975
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,4.049253,2.1480095
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,24.911731,2.972528
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,17.0545505,1.5954705
