"logFC","AveExpr","t","P.Value","adj.P.Val","B","PG.UniprotIds","PG.ProteinNames","PG.Genes"
-0.805835510226188,21.0124586404969,-0.88085577051332,0.407325728253792,0.745031638629952,-5.48353008044899,"P68368","TBA4A_MOUSE","Tuba4a"
-3.00100523665134,17.2908240534248,-2.87036257842505,0.0237095978637743,0.173637937296464,-3.10353207099563,"P14685","PSMD3_MOUSE","Psmd3"
0.264458334964548,19.8785047669553,0.270409617120477,0.794564884825849,0.933288271744443,-5.83094103287475,"Q9CZC8","SCRN1_MOUSE","Scrn1"
1.04973090742486,21.4836243220726,1.30284256224435,0.23343437586365,0.601941785531688,-5.07602800039549,"P63001","RAC1_MOUSE","Rac1"
-0.599273864291703,21.9349902005611,-0.752948438284276,0.475787103455924,0.787836999238736,-5.58319671111265,"P06745","G6PI_MOUSE","Gpi"
-0.884957778892122,16.6419755708178,-0.788036591608993,0.456265701903685,0.774834849268663,-5.55712793771554,"Q9WTM5","RUVB2_MOUSE","Ruvbl2"
-2.10785593403021,17.571583836448,-0.857958735798879,0.419032343069551,0.750946958231596,-5.50229467331361,"Q6ZPZ3","ZC3H4_MOUSE","Zc3h4"
2.04618911287736,19.5373237230383,2.35311411991684,0.0504835947934311,0.282481238282345,-3.77510402922062,"Q61166","MARE1_MOUSE","Mapre1"
1.40559719056853,19.2308675893011,1.5265919185909,0.170255328227959,0.527926871115999,-4.82233586076751,"Q6PER3","MARE3_MOUSE","Mapre3"
1.79107464909548,17.0744763329902,1.44628241179271,0.190908974230539,0.558188411776484,-4.91574171792882,"P00920","CAH2_MOUSE","Ca2"
0.295432998997072,21.2413964963682,0.335790039553559,0.746768981189434,0.926306964407537,-5.81038362538565,"P68510","1433F_MOUSE","Ywhah"
0.745069926198141,21.1262791231395,0.874187755758777,0.410710096619468,0.747009861493455,-5.48903491554798,"P68254","1433T_MOUSE","Ywhaq"
-0.152446555949375,23.0315782270105,-0.182106417222547,0.860608009708813,0.956822146114355,-5.85179192420895,"Q9CQV8","1433B_MOUSE","Ywhab"
0.0803713123877507,19.4014994545991,0.0793519952826102,0.9389508510978,0.979774801145531,-5.86588214771788,"P80316","TCPE_MOUSE","Cct5"
2.18502606041741,20.657936961912,1.92785439944143,0.0947878106444847,0.400781100033445,-4.32716558508169,"Q99K48","NONO_MOUSE","Nono"
0.809522536716244,21.196661782415,0.94043067975684,0.377992490770006,0.723305515479205,-5.43291175629136,"P62814","VATB2_MOUSE","Atp6v1b2"
0.398717702385703,19.457380874115,0.475516890290438,0.648752090675148,0.892751916374869,-5.75225359324091,"Q9DBG3","AP2B1_MOUSE","Ap2b1"
1.31541442619126,17.3170418276349,0.98565063405283,0.356809650896764,0.708976778801455,-5.39281934339012,"Q8R5J9","PRAF3_MOUSE","Arl6ip5"
2.27224550023226,18.0899304735288,1.35933117511814,0.215783037041404,0.588016155658655,-5.01398614294389,"Q9Z1X4","ILF3_MOUSE","Ilf3"
0.398763025366431,18.4282851675889,0.389228513931426,0.70855896135335,0.914305129438094,-5.79040563538462,"O70503","DHB12_MOUSE","Hsd17b12"
3.94970514458526,18.0264654603329,2.02244631143004,0.0824068811516371,0.373865918501685,-4.205726605923,"Q61644","PACN1_MOUSE","Pacsin1"
-2.19243492001609,14.8099491934581,-1.59154695147415,0.155066734526676,0.512799375953238,-4.74512155072164,"Q64455","PTPRJ_MOUSE","Ptprj"
-0.911680848182737,21.1572611156431,-0.444765439941476,0.669779596549525,0.901695316859528,-5.76667364255561,"P14094","AT1B1_MOUSE","Atp1b1"
-4.18506960636727,16.9943208594296,-2.41577394391528,0.0460206004681124,0.268577714354507,-3.69311517934139,"Q99P91","GPNMB_MOUSE","Gpnmb"
-0.003329279397569,19.8806014149874,-0.00376187316319832,0.997102359138913,0.999108601310219,-5.86918544955821,"P51863","VA0D1_MOUSE","Atp6v0d1"
0.512858796987327,19.6638576971775,0.583495349348122,0.5776818004638,0.853467295395059,-5.69459625228442,"P58252","EF2_MOUSE","Eef2"
0.793251791670162,20.1688545282983,0.897541066484762,0.398946381195645,0.739256922178348,-5.46961196221847,"Q9JM76","ARPC3_MOUSE","Arpc3"
0.11978214411328,22.0962660218951,0.115629647727419,0.911160122519662,0.973214213580123,-5.86216678736786,"P61982","1433G_MOUSE","Ywhag"
1.57317137340209,19.4848138714997,1.63144949116295,0.146368193473702,0.502699036895887,-4.69701928323327,"Q9DAW9","CNN3_MOUSE","Cnn3"
0.0916582447170953,23.711576673936,0.102120104234324,0.921495899530206,0.974105309541726,-5.86371143631389,"P62983","RS27A_MOUSE","Rps27a"
-2.43893981394284,17.4779632193175,-1.30185639603667,0.233753365998216,0.601941785531688,-5.07709783005316,"P18406","CCN1_MOUSE","Ccn1"
-2.10771693837241,20.4142585970534,-2.38873256767492,0.0478950075573152,0.273372077519117,-3.72849547069395,"P35276","RAB3D_MOUSE","Rab3d"
0.980630210116129,19.4208580448506,1.10559605452254,0.305079300718131,0.668556619395508,-5.27994334315748,"Q99JI6","RAP1B_MOUSE","Rap1b"
0.127135698675989,20.0337884245088,0.150710381162234,0.884411852558072,0.967653864377745,-5.85726526708049,"Q9Z2I9","SUCB1_MOUSE","Sucla2"
-0.235236754628559,18.8659861919453,-0.230055115239752,0.82456012841361,0.947221918552733,-5.84146379187977,"Q9DC69","NDUA9_MOUSE","Ndufa9"
0.614399299444358,17.3422062297342,0.249493424488936,0.810069021423878,0.94200670792549,-5.83660294376063,"A2AR02","PPIG_MOUSE","Ppig"
-2.33923920893872,17.9742166300945,-1.15143834077692,0.286978772850238,0.657971121176119,-5.23446226733053,"Q9ERU3","ZNF22_MOUSE","Znf22"
0.716070894147997,20.3352249269909,0.774052000188717,0.46397944650599,0.77961350129866,-5.56763610466892,"P62245","RS15A_MOUSE","Rps15a"
-0.168566489442952,19.8358286963964,-0.187316750814236,0.856671866727152,0.955996035484941,-5.85078463475478,"P61161","ARP2_MOUSE","Actr2"
1.60063070874926,20.1150692244158,1.9543695833261,0.0911441723579953,0.394090109528403,-4.29324855692347,"Q8C0M9","ASGL1_MOUSE","Asrgl1"
3.8448537894404,19.7216370289658,4.76178906657718,0.00199697842389458,0.0361634638218001,-0.97387349797085,"P27048;P63163","RSMB_MOUSE;RSMN_MOUSE","Snrpb;Snrpn"
-0.0815439206199109,18.7930197462746,-0.090326946434337,0.930531886092915,0.97610295792369,-5.86490362517243,"Q64521","GPDM_MOUSE","Gpd2"
0.23356171823453,23.2626528395271,0.267861511301529,0.796448524710809,0.933288271744443,-5.83165464931472,"P83882","RL36A_MOUSE","Rpl36a"
0.0622587791632618,20.0516054557588,0.0727167904874803,0.944044895780234,0.982237058838542,-5.86641245751768,"P48774","GSTM5_MOUSE","Gstm5"
-3.96191684057633,17.9825805514917,-1.45693687065623,0.188044442062142,0.553917702749169,-4.90349017685169,"P14824","ANXA6_MOUSE","Anxa6"
-0.278259918353957,22.3572931478846,-0.349564048411893,0.736841618104396,0.926306964407537,-5.80550522850642,"P63017","HSP7C_MOUSE","Hspa8"
0.709499049999263,19.2106852026509,0.747562084325236,0.478832904844447,0.791564436888081,-5.58711057446537,"Q9QUP5","HPLN1_MOUSE","Hapln1"
0.213449008002748,18.2961490043766,0.150399198074206,0.884648471072671,0.967653864377745,-5.85731438736329,"P97315","CSRP1_MOUSE","Csrp1"
0.430184451823127,20.7044297555875,0.506922980408929,0.627625198770663,0.881757537481877,-5.7366005473578,"P35979","RL12_MOUSE","Rpl12"
2.76425353837013,22.3559079756597,2.07975083222943,0.0756969482304619,0.353963194542442,-4.13163432758075,"Q99KI0","ACON_MOUSE","Aco2"
-0.414678596261592,21.5892037481112,-0.460674587660778,0.658859918706954,0.894911823013669,-5.75932623987468,"P62962","PROF1_MOUSE","Pfn1"
-0.69977035426647,14.3113248058747,-0.550437180739507,0.598962979187486,0.868186985094,-5.71339060182204,"O88447","KLC1_MOUSE","Klc1"
1.50559659399783,20.5374761335185,1.00266039024641,0.349081885348547,0.704530005688252,-5.37737819743111,"Q62093","SRSF2_MOUSE","Srsf2"
1.06422565023478,17.4202268212351,0.666239709930899,0.526381499411318,0.821600693134221,-5.64327823018958,"Q91YR1","TWF1_MOUSE","Twf1"
1.76726162228956,17.658845327858,1.1914863783618,0.271899496653897,0.650451152996967,-5.19374339595894,"P56382","ATP5E_MOUSE","Atp5f1e"
0.361956329194197,20.5740976040414,0.372889000555685,0.720153470716167,0.922537436441546,-5.79681410138544,"P62702","RS4X_MOUSE","Rps4x"
0.375974443776848,21.9756581184648,0.341485151925968,0.742657961053001,0.926306964407537,-5.80838950591869,"P84078","ARF1_MOUSE","Arf1"
-0.527362030289087,24.6657290747584,-0.467157533424042,0.654435378375407,0.892900872413569,-5.75626278676224,"P62806","H4_MOUSE","H4c16"
0.704392798958047,19.720863879446,0.841205989078716,0.427749714005759,0.754736654271026,-5.51577461531714,"O55234","PSB5_MOUSE","Psmb5"
0.414063250708292,18.8158641224991,0.474099564977793,0.649713942739364,0.89290012696794,-5.75293802488267,"P11983","TCPA_MOUSE","Tcp1"
-0.766467968370804,19.2252759325182,-0.8996283823886,0.397907113320746,0.738017662695461,-5.46785649331314,"P27659","RL3_MOUSE","Rpl3"
-0.337699658854952,19.4603598080846,-0.360740251240913,0.728825799771258,0.926306964407537,-5.8014081493955,"P61255","RL26_MOUSE","Rpl26"
1.23717077254999,21.0599277254733,1.21270816885336,0.264180868465692,0.641047145179986,-5.17180757770712,"Q9CQI6","COTL1_MOUSE","Cotl1"
1.94393612621543,23.6297798235866,2.41188134429512,0.0462857274946679,0.268808073380112,-3.69820767025099,"O08709","PRDX6_MOUSE","Prdx6"
0.736694637621312,19.0052966300798,0.894792223326202,0.400318067992921,0.740421161970194,-5.47191894572727,"Q02053","UBA1_MOUSE","Uba1"
0.24261803707428,22.7869019621616,0.292283761109732,0.778456404468158,0.931855407788797,-5.82454366999599,"P48962","ADT1_MOUSE","Slc25a4"
-0.255623849417535,19.5187435215678,-0.274189562928179,0.79177333349679,0.933288271744443,-5.82987026233262,"O55142","RL35A_MOUSE","Rpl35a"
-2.37944430333772,15.0775833457673,-1.6330822699615,0.146022125072525,0.502376637555216,-4.69504077939126,"Q9WV92","E41L3_MOUSE","Epb41l3"
-3.83748503331079,15.6469845864251,-2.71438476530382,0.0297081864958401,0.201975110920524,-3.3041721417316,"O35474","EDIL3_MOUSE","Edil3"
-1.02149010328884,19.7052754884485,-0.607047302238233,0.562789266598879,0.843548697565814,-5.68060500953001,"Q5U3K5","RABL6_MOUSE","Rabl6"
0.14136242033101,20.3083591367794,0.171987000372016,0.868264741001927,0.958749093168424,-5.85366786660259,"Q9D051","ODPB_MOUSE","Pdhb"
1.33170539867045,19.350752122661,1.26658552796829,0.245412364449333,0.612502802746368,-5.11504938936896,"Q9Z1N5","DX39B_MOUSE","Ddx39b"
0.430527298065059,20.7976938883688,0.527730592478321,0.613829219415102,0.874640776162291,-5.72572081327226,"P24369","PPIB_MOUSE","Ppib"
0.408391249370442,20.3072323248594,0.480368990759369,0.645464702227431,0.891614747289715,-5.74989607078891,"P51410","RL9_MOUSE","Rpl9"
0.329017649262463,15.1395328526275,0.197234433209112,0.849191705725792,0.95494318613973,-5.84878964838349,"Q8R5M8","CADM1_MOUSE","Cadm1"
-1.27989259714312,17.5029600469042,-0.659259938132223,0.530597164390384,0.824453628288335,-5.64783830451809,"P70195","PSB7_MOUSE","Psmb7"
1.3114857051446,17.6345632985689,0.930883098034291,0.382584166070404,0.727896522265754,-5.44119499759822,"P46660","AINX_MOUSE","Ina"
0.51128950469508,16.0650760470619,0.228940039546219,0.82539369543214,0.947221918552733,-5.84173088118289,"Q8C8R3","ANK2_MOUSE","Ank2"
-0.731885008117818,23.4159483353097,-0.617873674176904,0.556020084368998,0.840358124478788,-5.67400764363239,"P20152","VIME_MOUSE","Vim"
0.232691615177004,23.4275024649442,0.287392433213862,0.782048684266459,0.931855407788797,-5.82601632170275,"P10126","EF1A1_MOUSE","Eef1a1"
4.10184535747193,21.0803572469248,2.90876211453437,0.0224377710451641,0.165540888599877,-3.0545174572831,"Q6PDM2","SRSF1_MOUSE","Srsf1"
1.45254203955295,14.9434174188839,0.825299404919877,0.436145617165934,0.757948827417014,-5.52837590705567,"Q61187","TS101_MOUSE","Tsg101"
0.956741325993033,20.7365609047327,1.16635127285887,0.281284519731578,0.65589493880259,-5.21940467859536,"P08228","SODC_MOUSE","Sod1"
0.725629309467958,22.034340091579,0.89211699534834,0.401656346175202,0.740493477177707,-5.47415885193138,"O08553","DPYL2_MOUSE","Dpysl2"
0.300239603346025,21.2145064484142,0.358136633249064,0.73068997680966,0.926306964407537,-5.80237368855177,"O88935","SYN1_MOUSE","Syn1"
-1.35243458908017,20.1306044697301,-0.953379812806241,0.371831442387984,0.720200531961802,-5.42157521663167,"Q99M28","RNPS1_MOUSE","Rnps1"
-3.00477806062595,17.9693601379666,-1.47057500317733,0.184434254960191,0.55247073064767,-4.88774329991733,"Q80UW2","FBX2_MOUSE","Fbxo2"
0.307930619118927,19.4535996059862,0.354521355138189,0.733281727952731,0.926306964407537,-5.80370324187913,"Q9D0M5","DYL2_MOUSE","Dynll2"
-2.01304837405004,14.9759764800059,-1.76606595274729,0.12028183113789,0.456383633574623,-4.53147431620068,"P70122","SBDS_MOUSE","Sbds"
0.365949452711785,23.569773972444,0.427833288105911,0.681495997133119,0.903821588741128,-5.77422622136469,"P63101","1433Z_MOUSE","Ywhaz"
0.137994482327979,20.6690366716258,0.121710714816371,0.90651353841539,0.973214213580123,-5.86140919087772,"Q8VEK3","HNRPU_MOUSE","Hnrnpu"
0.188934329966997,18.2501194235629,0.234514416066672,0.821229041348765,0.946694589332604,-5.84038291399546,"P62274","RS29_MOUSE","Rps29"
-1.77617825785427,19.8790033963255,-1.65887087354828,0.140656668709133,0.493724606219281,-4.66368948301899,"P47962","RL5_MOUSE","Rpl5"
0.0209910027871807,19.8461827564351,0.0238393202407335,0.981639331161004,0.992971458843456,-5.86889395154927,"P84091","AP2M1_MOUSE","Ap2m1"
4.58112127574711,18.3580368255726,4.49607474365399,0.00273875126056237,0.043644740088322,-1.23353735277432,"P61082","UBC12_MOUSE","Ube2m"
-1.88271072432879,21.9392928277503,-1.26415757986945,0.246233002188034,0.612502802746368,-5.11763921050094,"P62754","RS6_MOUSE","Rps6"
0.0982258920070294,18.7710035191492,0.0748555902674291,0.942402556913667,0.982237058838542,-5.86624656248248,"Q8BFZ9","ERLN2_MOUSE","Erlin2"
-1.47841459813917,18.0337608567396,-1.36568917857678,0.213871475557049,0.586081544662922,-5.00691198752771,"Q9CYT6","CAP2_MOUSE","Cap2"
-1.5197818975203,17.5324796948956,-0.818121423932952,0.43997218702943,0.759131753344962,-5.53399861448507,"Q9QXY6","EHD3_MOUSE","Ehd3"
1.0946624168918,16.4483401694045,0.676656401422587,0.52012907868133,0.816467395376839,-5.63639493068458,"P08030","APT_MOUSE","Aprt"
-2.30048707019971,17.4873434273643,-1.02785163621247,0.337876897799257,0.693152194043378,-5.3541578431314,"Q9EST5","AN32B_MOUSE","Anp32b"
-3.16596366536388,19.4668667223343,-1.99224731027388,0.0861761073131988,0.384188822738082,-4.24462492982772,"P08113","ENPL_MOUSE","Hsp90b1"
0.145825661729038,19.3206317243383,0.123334133185362,0.905273727802251,0.973181471010299,-5.86120040468837,"Q99JY9","ARP3_MOUSE","Actr3"
-0.568189251048622,18.1467955360982,-0.62271640353444,0.553007961493147,0.837712440528022,-5.67102301346061,"O55143","AT2A2_MOUSE","Atp2a2"
-1.25112952054892,17.8654610620146,-1.03195223367136,0.336079939062523,0.69129271169995,-5.35033884196788,"Q9Z140","CPNE6_MOUSE","Cpne6"
-1.32986842810567,23.1531941764877,-1.20531118209731,0.266850070619586,0.642763410730611,-5.17948107730991,"Q9Z2D6","MECP2_MOUSE","Mecp2"
-0.832346648217737,17.8035815828922,-0.867998755037108,0.413869578801758,0.747839156519569,-5.49411477253272,"Q61176","ARGI1_MOUSE","Arg1"
-3.14512597682896,17.6966048668179,-1.17582493628286,0.277716045834852,0.654284804552039,-5.20977394173362,"Q640R3","HECAM_MOUSE","Hepacam"
-0.673783475783925,19.424770827034,-0.362185295381287,0.727792001229052,0.926306964407537,-5.8008693614256,"Q922Q8","LRC59_MOUSE","Lrrc59"
0.681958793354511,16.306028694663,0.258308541913931,0.803523215130512,0.937320685629181,-5.83427114869862,"Q6NV83","SR140_MOUSE","U2surp"
-0.913542935007463,24.8980823231333,-0.712930851384987,0.498725067249214,0.803770496731743,-5.6117058701312,"Q80WJ7","LYRIC_MOUSE","Mtdh"
-0.0237756842349022,20.2833365043463,-0.0231889729747542,0.982140114482616,0.992971458843456,-5.86891003897112,"Q9QYR6","MAP1A_MOUSE","Map1a"
0.152734618420251,20.7234726272937,0.19279301244726,0.852539530812088,0.95494318613973,-5.84969563984516,"Q8VEH3","ARL8A_MOUSE","Arl8a"
-2.32096844888732,17.2485305949772,-1.13785307188393,0.292248545225093,0.658780796587988,-5.24806857771213,"O08756","HCD2_MOUSE","Hsd17b10"
0.773988049829395,19.742214615096,0.713618097880501,0.498325132771111,0.803770496731743,-5.61122743995729,"P20357","MTAP2_MOUSE","Map2"
-1.60114037280679,18.5091985446127,-0.917745639630928,0.388970450991093,0.732868805621637,-5.45248709943416,"Q922K7","NOP2_MOUSE","Nop2"
-1.4149012941514,16.5586885193161,-0.954160739998093,0.371462331985915,0.720200531961802,-5.42088780433214,"Q9D0F9","PGM1_MOUSE","Pgm1"
1.74853660606241,17.9946359125965,0.733420510565821,0.486891295754664,0.799438467794577,-5.59727341381577,"O35691","PININ_MOUSE","Pnn"
-1.71407894917997,16.1267807668741,-1.03832774284422,0.333301017936347,0.69129271169995,-5.34437958651074,"Q9QYF9","NDRG3_MOUSE","Ndrg3"
-1.27750501784339,17.0072029493059,-0.716126481012118,0.496867182824663,0.80369001340303,-5.60947787518978,"Q810U3","NFASC_MOUSE","Nfasc"
-1.55766509484805,19.9948650849682,-1.17536385562781,0.277888846958885,0.654284804552039,-5.21024382924416,"Q9D903","EBP2_MOUSE","Ebna1bp2"
0.337398736862291,23.2816305348505,0.401061725755439,0.700213226052298,0.913875905389898,-5.7856008433217,"Q04447","KCRB_MOUSE","Ckb"
0.417433607005528,19.8343334692546,0.470010681110002,0.652492821187808,0.892900872413569,-5.75490186975685,"P27773","PDIA3_MOUSE","Pdia3"
-0.957246180136853,17.2656800200441,-0.319633743760553,0.758479109374319,0.930221396660055,-5.81586411078874,"P51655","GPC4_MOUSE","Gpc4"
1.36415795213781,22.095355496521,1.67161207804259,0.138074519734279,0.490916629910312,-4.64813069797015,"P17751","TPIS_MOUSE","Tpi1"
-2.02187062491357,17.1789893404824,-1.11254281696425,0.302278051634361,0.667994681956969,-5.27313099720724,"P08003","PDIA4_MOUSE","Pdia4"
-1.94746710102462,14.8030082870307,-1.56112208264261,0.162018531518146,0.517219065329356,-4.7814631762729,"Q9DBE9","SPB1_MOUSE","Ftsj3"
-1.90895110666277,17.5091881506971,-0.824816819706667,0.4364021450821,0.757948827417014,-5.52875517705766,"Q61136","PRP4K_MOUSE","Prp4k"
-0.656019780736633,14.9664016010608,-0.439309446252258,0.673544412528665,0.902315988617507,-5.76913746886545,"P18052","PTPRA_MOUSE","Ptpra"
0.660263627028009,19.5709008086062,0.779781237647803,0.460808559131774,0.777978920545267,-5.56334993583853,"Q9Z1G4","VPP1_MOUSE","Atp6v0a1"
3.4248494071425,21.2996843164522,3.36101314734736,0.0118807976986289,0.108066433861501,-2.49183433883146,"O35737","HNRH1_MOUSE","Hnrnph1"
-1.68974940684577,17.5112519917543,-0.796707058551356,0.451527685674649,0.769412446419076,-5.55053493146831,"Q6DIC0","SMCA2_MOUSE","Smarca2"
-0.469262341905754,18.2266048948925,-0.291449295970766,0.779068843706528,0.931855407788797,-5.82479661925763,"Q9CQW2","ARL8B_MOUSE","Arl8b"
1.34836514611873,17.7674332613751,0.741810411053128,0.482099634673624,0.79432793405282,-5.59126377260878,"Q9Z0E0","NCDN_MOUSE","Ncdn"
0.599647538491816,19.7907182355581,0.64177281231515,0.54125070965595,0.830084557776429,-5.6590781535311,"P67778","PHB1_MOUSE","Phb1"
0.393409713642779,20.6197027353003,0.313238209002062,0.763133626878721,0.930221396660055,-5.81796124191445,"P46096","SYT1_MOUSE","Syt1"
1.31640633659171,19.8732698854352,1.2077569430888,0.265965018686443,0.64140716370871,-5.17694714148466,"Q8K310","MATR3_MOUSE","Matr3"
-1.67803804851037,16.4609222508168,-1.04320768364701,0.331186248485584,0.69129271169995,-5.33980060680563,"Q9EQH3","VPS35_MOUSE","Vps35"
1.09374008187454,21.4914456497137,1.26620377233481,0.245541241043288,0.612502802746368,-5.11545679310556,"P97427","DPYL1_MOUSE","Crmp1"
-1.63081560588076,17.3234986305341,-0.722168345739271,0.493366900555019,0.80221942982392,-5.60524226457812,"Q810U4","NRCAM_MOUSE","Nrcam"
-0.607387795223453,18.4766732803783,-0.269580729706435,0.79517746420962,0.933288271744443,-5.83117389429894,"P01831","THY1_MOUSE","Thy1"
0.163744139661222,19.6236910212753,0.199973889033277,0.84712843118388,0.953917374176534,-5.84822066867187,"Q76MZ3","2AAA_MOUSE","Ppp2r1a"
-0.0357393769383201,20.2120990592694,-0.0386632204346751,0.97022744343805,0.987579492758607,-5.8684066358612,"Q9CVB6","ARPC2_MOUSE","Arpc2"
3.2525022671465,17.3644936683694,2.34158417993106,0.0513517518068293,0.284325931283786,-3.7901911851251,"P50543","S10AB_MOUSE","S100a11"
1.09892249609843,21.2537395941959,0.927143893415968,0.384393801526225,0.729421258205651,-5.44442147604781,"Q62376","RU17_MOUSE","Snrnp70"
-2.95308023124289,16.9101539891975,-1.67399123573883,0.137597317728329,0.490916629910312,-4.6452204656728,"P19324","SERPH_MOUSE","Serpinh1"
-2.003023957918,16.0837050855862,-1.15833294474056,0.284334449857141,0.657971121176119,-5.22751648105826,"A2ASQ1","AGRIN_MOUSE","Agrn"
-4.10420191534794,18.0744918557938,-1.83012076003313,0.109482961362276,0.433150503170044,-4.45118575841925,"Q9JIS5","SV2A_MOUSE","Sv2a"
-2.93695012548509,16.7028052251294,-1.54282008530374,0.166337572471218,0.523135981192913,-4.80317754567656,"Q3ULL6","Q3ULL6_MOUSE","Upf3b"
0.400200383223392,21.0530167525321,0.285332623778449,0.783563156649717,0.931855407788797,-5.82662922573495,"Q8K019","BCLF1_MOUSE","Bclaf1"
1.63980635241154,18.4037454328189,1.78665608349146,0.116703863115073,0.449461889661814,-4.50576143770353,"P15532","NDKA_MOUSE","Nme1"
-0.816490634518157,21.9373503491937,-1.02680638233308,0.338336152746458,0.693380263653235,-5.35512957426162,"Q792Z1","Q792Z1_MOUSE","Try10"
0.886555439813215,20.2529857409791,0.89266194787711,0.401383468531132,0.740493477177707,-5.47370300005394,"Q9EQF6","DPYL5_MOUSE","Dpysl5"
2.77486561120179,20.1210142366343,1.87838021745483,0.101969986728453,0.419678127196442,-4.39015540365497,"Q569Z6","TR150_MOUSE","Thrap3"
0.963142096933428,19.6136255313526,1.14640965210653,0.288920222115247,0.658135227689192,-5.23951114025549,"P62823","RAB3C_MOUSE","Rab3c"
-0.478214814585471,18.2034829257129,-0.585420273498291,0.576456127974973,0.853467295395059,-5.69347139645774,"O08992","SDCB1_MOUSE","Sdcbp"
0.496177263266453,20.3613283661576,0.58344364538233,0.577714743045822,0.853467295395059,-5.69462642019765,"P53994","RAB2A_MOUSE","Rab2a"
0.91508720576568,19.6596677922899,1.04048412006541,0.33236522007601,0.69129271169995,-5.34235808161705,"P60867","RS20_MOUSE","Rps20"
0.0918992536921444,19.237641631471,0.101193368482782,0.922205539555574,0.974105309541726,-5.8638103956945,"P21279","GNAQ_MOUSE","Gnaq"
0.246500773363364,15.2740272900987,0.157809854376631,0.87901700902512,0.966821475626393,-5.85611723316849,"Q9JJ89","CCD86_MOUSE","Ccdc86"
0.323698126355161,18.792025162254,0.313480818264803,0.762956868720696,0.930221396660055,-5.81788243934294,"Q61425","HCDH_MOUSE","Hadh"
1.90834924068749,18.5267359008921,1.97047148002404,0.0889987966560559,0.388784216971191,-4.27260227688451,"Q63810","CANB1_MOUSE","Ppp3r1"
-1.17726577408473,19.4531592833124,-0.777948892914958,0.461821068836017,0.778956451415196,-5.56472360437102,"P70279","SURF6_MOUSE","Surf6"
4.03309576417024,19.4473664454972,4.33351823885716,0.00333962081743104,0.0500189824685912,-1.39894688859973,"P70372","ELAV1_MOUSE","Elavl1"
-3.26588401000683,18.0468312508015,-1.54694009982767,0.165356175316626,0.523135981192913,-4.79829921851043,"Q9D945","LLPH_MOUSE","Llph"
-0.236182963233741,21.0797274900858,-0.155094839998463,0.881079335763585,0.967653864377745,-5.8565624636713,"P56564","EAA1_MOUSE","Slc1a3"
-0.153982495863268,20.9641580548581,-0.146383838598197,0.887702805772294,0.968823961757321,-5.85793916607958,"P61358","RL27_MOUSE","Rpl27"
0.160855973780848,19.9984751870028,0.169690612873247,0.870004415413397,0.959606199060624,-5.85407878145606,"P68040","RACK1_MOUSE","Rack1"
-0.686986577768922,14.4361657723525,-0.545425441054254,0.602227020149993,0.869678511139536,-5.71615290604559,"Q9ET22","DPP2_MOUSE","Dpp7"
-1.38384180681191,18.7056595458603,-0.628725907008068,0.549283766221452,0.835246765124529,-5.66729055109722,"O55131","SEPT7_MOUSE","Septin7"
1.24245133751502,15.6165009084683,0.609416446319528,0.561303805979019,0.842424184151123,-5.67917018900283,"Q9EPJ9","ARFG1_MOUSE","Arfgap1"
3.63173089120498,22.5443868174966,3.32837865443852,0.0124274247487039,0.112015520811847,-2.53142236539246,"P61979","HNRPK_MOUSE","Hnrnpk"
2.58480958326308,23.6669579234277,2.14077386622612,0.069147716749395,0.339569905328792,-4.0523984657122,"O88569","ROA2_MOUSE","Hnrnpa2b1"
2.45291813181694,22.160387626816,2.22597559800303,0.0609408945366416,0.313680263351396,-3.9413405612097,"P49312","ROA1_MOUSE","Hnrnpa1"
1.68084957068326,20.1023708009788,2.13527825239432,0.0697136029646371,0.339569905328792,-4.05954636852812,"P20108","PRDX3_MOUSE","Prdx3"
-0.113247196903274,21.0922529931542,-0.13873391889103,0.893527425289283,0.969169483640094,-5.85908297950529,"Q9CZU6","CISY_MOUSE","Cs"
-0.0124134852275546,20.3100144257835,-0.0149316853263486,0.988499095750033,0.996503137011167,-5.86907561259324,"P47757","CAPZB_MOUSE","Capzb"
-0.672322855145726,23.762337721988,-0.828843201789987,0.434265098716962,0.757948827417014,-5.52558529501255,"Q3TTY5","K22E_MOUSE","Krt2"
-1.15972644121626,17.7645295167064,-0.540236883617594,0.605616529469962,0.870409903826958,-5.71898836027196,"Q99L45","IF2B_MOUSE","Eif2s2"
4.81677172075699,19.3828459884303,5.80006377630359,0.000638565467919412,0.0179331882899941,-0.0806235852290103,"P10639","THIO_MOUSE","Txn"
-1.74967603775192,16.1504202399549,-1.0501419120996,0.328199500970145,0.690362625060749,-5.3332678655176,"Q9CXL3","CHOLN_MOUSE","C7orf50"
-1.83818806757755,16.6834107230893,-0.839357654914226,0.428719371891353,0.75576016708635,-5.51724881727173,"P50429","ARSB_MOUSE","Arsb"
-2.91987477864587,17.9961157171243,-2.02255189433128,0.0823939925407313,0.373865918501685,-4.2055904174169,"Q6DFW4","NOP58_MOUSE","Nop58"
0.157746287995785,25.7864142194972,0.131237212067872,0.899242222048446,0.970889163317346,-5.86014467683338,"P62751","RL23A_MOUSE","Rpl23a"
-0.250780179746325,16.8343625367915,-0.116557174738702,0.910451147488399,0.973214213580123,-5.8620537319815,"Q8BZX4","SREK1_MOUSE","Srek1"
