plot_name,bin,bin_label,group,image_id,value_percent,n_images,observed_mean_percent,observed_sem_percent,null_mean_percent,null_ci_low_percent,null_ci_high_percent,p_value_enrichment,significance
coassociation_40um_bins_publication_min5,40_80,40-80 um,Observed,PP7-Cy5_MS2Cy3_TTX60'w2_w2CY3-100_s1_d4.tif_d1_localizations,0.0,21,0.0,0.0,0.0,0.0,0.0,1.0,ns
coassociation_40um_bins_publication_min5,40_80,40-80 um,Observed,PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,0.0,21,0.0,0.0,0.0,0.0,0.0,1.0,ns
coassociation_40um_bins_publication_min5,40_80,40-80 um,Observed,PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,0.0,21,0.0,0.0,0.0,0.0,0.0,1.0,ns
coassociation_40um_bins_publication_min5,80_120,80-120 um,Null,MS2Cy5-PP7Cy3-DIV14-TTX+Bd_w2CY3-100_s1_d1.tif_d1_localizations,0.0,5,0.0,0.0,0.0,0.0,0.0,1.0,ns
coassociation_40um_bins_publication_min5,80_120,80-120 um,Null,PP7-Cy5_MS2Cy3_TTX60'w2_w2CY3-100_s1_d3.tif_d1_localizations,0.0,5,0.0,0.0,0.0,0.0,0.0,1.0,ns
coassociation_40um_bins_publication_min5,80_120,80-120 um,Null,PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,0.0,5,0.0,0.0,0.0,0.0,0.0,1.0,ns
coassociation_40um_bins_publication_min5,80_120,80-120 um,Null,PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d2.tif_d1_localizations,0.0,5,0.0,0.0,0.0,0.0,0.0,1.0,ns
coassociation_40um_bins_publication_min5,80_120,80-120 um,Null,PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,0.0,5,0.0,0.0,0.0,0.0,0.0,1.0,ns
coassociation_40um_bins_publication_min5,80_120,80-120 um,Observed,MS2Cy5-PP7Cy3-DIV14-TTX+Bd_w2CY3-100_s1_d1.tif_d1_localizations,0.0,5,0.0,0.0,0.0,0.0,0.0,1.0,ns
coassociation_40um_bins_publication_min5,80_120,80-120 um,Observed,PP7-Cy5_MS2Cy3_TTX60'w2_w2CY3-100_s1_d3.tif_d1_localizations,0.0,5,0.0,0.0,0.0,0.0,0.0,1.0,ns
coassociation_40um_bins_publication_min5,80_120,80-120 um,Observed,PP7-Cy5_MS2Cy3_TTX60'w4_w2CY5-100-stitch_s1_d1.tif_d1_localizations,0.0,5,0.0,0.0,0.0,0.0,0.0,1.0,ns
coassociation_40um_bins_publication_min5,80_120,80-120 um,Observed,PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d2.tif_d1_localizations,0.0,5,0.0,0.0,0.0,0.0,0.0,1.0,ns
coassociation_40um_bins_publication_min5,80_120,80-120 um,Observed,PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,0.0,5,0.0,0.0,0.0,0.0,0.0,1.0,ns
