"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0002437","GO:0002437","inflammatory response to antigenic stimulus",39,-0.676141722897985,-1.71225323879792,0.000618026907432525,0.0223366320586961,0.0203194512902788,782,"tags=31%, list=7%, signal=29%","12520/83433/19172/12266/78801/57320/14127/14131/15040/15039/12484/14775"
"GO:0141060","GO:0141060","disruption of anatomical structure in another organism",30,-0.71230520601841,-1.72918149057271,0.000636257687121608,0.0228335857293783,0.0207715259754156,1294,"tags=43%, list=12%, signal=38%","15331/15945/14433/13001/12125/57266/229898/19946/14825/67067/54396/20085/17105"
"GO:0048284","GO:0048284","organelle fusion",134,0.425586860000337,1.6274522878829,0.000645899006322884,0.0230174918616882,0.0209388238781449,1556,"tags=30%, list=14%, signal=26%","22318/217517/67166/67028/59026/111173/229521/69597/14809/68942/100317/241727/215708/67474/216238/74143/20979/14545/74006/269338/16952/235442/22042/67727/108083/12890/20983/56216/232370/12287/78610/228960/54525/22317/105513/69017/56398/12390/20907/20910"
"GO:0014855","GO:0014855","striated muscle cell proliferation",56,0.542998232497801,1.7408767305373,0.000650537184458105,0.0230217881388785,0.0209427321663267,1493,"tags=29%, list=14%, signal=25%","14173/26413/17260/11789/17967/16646/19662/16468/77579/26416/19211/16452/23966/15182/12390/77044"
"GO:0030900","GO:0030900","forebrain development",275,0.338025443769809,1.3655724207312,0.000743246201059521,0.0252505509373288,0.0229702194348501,1577,"tags=24%, list=15%, signal=21%","235439/18072/14173/16777/20185/12227/13175/18028/20511/18479/18795/16653/18012/98660/243743/235380/207615/21960/241062/12928/13839/30928/17967/93760/58208/14270/94229/18536/18472/14359/19699/11804/13046/11932/21375/18293/15114/20315/77579/16568/268882/19211/15572/99512/99982/18124/20779/68169/22421/22589/237847/57752/65960/77582/18844/67269/18186/15182/20356/94190/75717/110876/26570/15531/330938"
"GO:0032757","GO:0032757","positive regulation of interleukin-8 production",25,-0.73514534066687,-1.75035685648915,0.000770592784647858,0.0256662799383365,0.0233484047030559,1334,"tags=32%, list=12%, signal=28%","19766/15289/68576/16173/24088/57320/12475/226250"
"GO:0000028","GO:0000028","ribosomal small subunit assembly",18,-0.790286666243354,-1.74701296974913,0.000795745664858916,0.0261620639233615,0.0237994153347278,1419,"tags=67%, list=13%, signal=58%","20104/20103/54127/67941/75617/14109/20085/20054/67671/16785/57294/20044"
"GO:0050872","GO:0050872","white fat cell differentiation",12,-0.826776852844265,-1.7049847057245,0.000853678302073182,0.0273776087056018,0.0249051864701872,7,"tags=25%, list=0%, signal=25%","13017/13016/66270"
"GO:0006906","GO:0006906","vesicle fusion",98,0.44345224256428,1.58041523445352,0.000869328225875646,0.0275161281929335,0.025031196513608,1556,"tags=33%, list=14%, signal=28%","22318/217517/67166/67028/111173/229521/14809/68942/100317/241727/67474/216238/20979/269338/16952/235442/67727/108083/12890/20983/56216/12287/78610/228960/54525/22317/105513/69017/56398/12390/20907/20910"
"GO:0032965","GO:0032965","regulation of collagen biosynthetic process",24,-0.736882031081033,-1.73974261895525,0.000928659578256115,0.0290036604108438,0.0263843923922491,1224,"tags=33%, list=11%, signal=30%","16173/54683/18159/268977/20296/14219/22352/66214"
