"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0062023","GO:0062023","collagen-containing extracellular matrix",180,-0.493552067533145,-1.51224463975999,0.0009137722488334,0.0106226023926883,0.00870831823606266,1546,"tags=23%, list=14%, signal=20%","18822/29817/58859/11600/57875/69675/30806/23888/22041/13138/18208/98970/20197/20194/12258/18858/71660/107581/329941/11745/268977/20196/13014/116847/20563/20200/21817/70726/18828/64138/20377/13032/16785/16426/20195/64075/11747/16852/21859/13010/20692"
"GO:0098982","GO:0098982","GABA-ergic synapse",110,0.426970149441632,1.57774683078312,0.00093675928191377,0.0106987770618573,0.00877076557581314,1726,"tags=34%, list=16%, signal=29%","320772/21366/18479/14400/18795/26875/111173/18191/219228/229706/216856/74342/12725/192167/18189/243621/14394/15114/67972/14395/320873/54393/20320/232370/14402/228136/54525/13004/12290/236915/14406/12217/108073/268566/14401/14417/14415"
"GO:0005844","GO:0005844","polysome",64,-0.604008814615696,-1.66260297225391,0.00113022351973544,0.0126857846784099,0.0103996973594531,1819,"tags=42%, list=17%, signal=35%","19989/20104/19896/26443/66483/26961/19988/78304/54127/68193/19946/114641/54217/27370/67025/67248/19921/66475/20090/66481/19951/19899/67671/27176/27050/22352/76808"
"GO:0005905","GO:0005905","clathrin-coated pit",55,0.523161070934277,1.70357740027263,0.00189884945103952,0.0199379192359149,0.0163449350030057,1255,"tags=31%, list=12%, signal=27%","269774/67300/227333/20616/74006/104015/101490/108012/239393/20661/22042/67602/29816/320634/15510/16971/13043"
"GO:0045259","GO:0045259","proton-transporting ATP synthase complex",20,-0.750134308923925,-1.72919783049836,0.00203979638877512,0.0210778960173429,0.0172794781806012,2352,"tags=85%, list=22%, signal=67%","11949/11947/67942/66043/67126/228033/17705/28080/11958/11957/11951/70257/11950/66477/27425/57423/71679"
"GO:0043198","GO:0043198","dendritic shaft",57,0.507654401850716,1.67053490942861,0.00296362408269971,0.029681835043654,0.0243329135211134,1695,"tags=39%, list=16%, signal=33%","17756/20511/13838/19088/108071/53623/216856/18195/192167/15166/54393/108100/53310/238276/29819/12287/14799/12288/52882/108073/228880/26556"
"GO:0034706","GO:0034706","sodium channel complex",12,0.785647976234683,1.84343879938322,0.00336957536027195,0.0327402023811498,0.0268401368053083,2321,"tags=100%, list=22%, signal=79%","68667/235281/14809/20273/20266/329178/20265/110876/110637/72821/14806/14802"
"GO:0046540","GO:0046540","U4/U6 x U5 tri-snRNP complex",35,-0.653545993747457,-1.63375648989126,0.00365172774440576,0.0344532574146109,0.0282444846134816,2782,"tags=61%, list=26%, signal=45%","27366/53607/68035/20227/27756/70052/66618/66094/68011/78651/74351/67678/66373/50783/67332/69878/107686/20624/20638/20826/20643/70767"
"GO:0097526","GO:0097526","spliceosomal tri-snRNP complex",35,-0.653545993747457,-1.63375648989126,0.00365172774440576,0.0344532574146109,0.0282444846134816,2782,"tags=61%, list=26%, signal=45%","27366/53607/68035/20227/27756/70052/66618/66094/68011/78651/74351/67678/66373/50783/67332/69878/107686/20624/20638/20826/20643/70767"
"GO:0008328","GO:0008328","ionotropic glutamate receptor complex",31,0.594677193903604,1.69798441508487,0.00382256073947008,0.0355498148770718,0.0291434330061855,2808,"tags=61%, list=26%, signal=45%","14809/83493/53623/14811/14812/76192/53310/14799/110637/14800/14806/14802/243499/13860/244723/13385/19229/72555/14810"
"GO:0042611","GO:0042611","MHC protein complex",11,-0.82833303937131,-1.67404011780891,0.00397233368308654,0.0359165170512408,0.0294440523000713,950,"tags=36%, list=9%, signal=33%","14961/12010/15040/15039"
"GO:0032994","GO:0032994","protein-lipid complex",17,-0.765963592752599,-1.70744701831389,0.00477602659989244,0.0425916892675339,0.034916301170086,401,"tags=18%, list=4%, signal=17%","12759/11816/13167"
"GO:0032432","GO:0032432","actin filament bundle",74,-0.550858076236855,-1.53916383288219,0.0053826189067782,0.0464689816990025,0.0380948722150445,2120,"tags=31%, list=20%, signal=25%","226041/11475/30794/102866/53860/16202/67268/67938/23789/67399/98932/22330/22051/13057/53318/102502/213019/12631/399591/18826/12955/12798/268709"
"GO:0060077","GO:0060077","inhibitory synapse",25,0.645319749792521,1.79998343995545,0.0064033243428599,0.0527666347747062,0.0432576341349762,1726,"tags=60%, list=16%, signal=51%","26875/229521/216856/12725/192167/18189/243621/14395/20320/14402/14406/12217/268566/14417/14415"
"GO:0098878","GO:0098878","neurotransmitter receptor complex",32,0.579348792897774,1.66934255337158,0.00817918232602451,0.0649347279785605,0.0532329324684779,2808,"tags=59%, list=26%, signal=44%","14809/83493/53623/14811/14812/76192/53310/14799/110637/14800/14806/14802/243499/13860/244723/13385/19229/72555/14810"
"GO:0099522","GO:0099522","cytosolic region",45,0.508084719763993,1.59134611473578,0.00850812747234256,0.0665601963124865,0.0545654774523901,1224,"tags=33%, list=11%, signal=30%","16574/18751/18795/18754/327814/111173/20404/53379/17999/15114/268882/77531/19211/108100/13684"
"GO:0016328","GO:0016328","lateral plasma membrane",40,0.51572161252686,1.56885684222941,0.00943351502762996,0.0690024526178327,0.0565676182023464,1094,"tags=22%, list=10%, signal=20%","23828/11789/11931/16952/432442/11932/11735/20740/243548"
"GO:0030864","GO:0030864","cortical actin cytoskeleton",57,-0.561444536797846,-1.52738465100374,0.00979015674513017,0.0708154671231082,0.0580539119272631,1082,"tags=26%, list=10%, signal=24%","66999/12307/11472/12721/27428/56506/20166/102502/213019/12631/68743/227753/15216/319262/19293"
"GO:0034709","GO:0034709","methylosome",12,-0.797077991797044,-1.63061042301088,0.0101725272349639,0.071207690644747,0.0583754534026788,1612,"tags=75%, list=15%, signal=64%","68011/15469/67332/12729/69878/107686/20638/13877/20643"
"GO:0000786","GO:0000786","nucleosome",56,-0.563556258533803,-1.53187152290379,0.0101574387564691,0.071207690644747,0.0583754534026788,1349,"tags=27%, list=13%, signal=24%","50709/15078/15081/26914/69386/319149/319158/319155/21427/21817/51788/14958/319171/50708/77605"
"GO:0005839","GO:0005839","proteasome core complex",17,-0.739421266191669,-1.64828021616509,0.0110587379706476,0.0748547468674076,0.0613652787804602,2215,"tags=71%, list=21%, signal=56%","19177/19173/26441/26443/19170/19166/19175/26445/19172/26444/16913/26446"
"GO:0000137","GO:0000137","Golgi cis cisterna",13,-0.762372232577212,-1.59071640647945,0.0111534722674939,0.0748547468674076,0.0613652787804602,113,"tags=31%, list=1%, signal=30%","56374/17105/27277/12068"
