"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0016791","GO:0016791","phosphatase activity",187,0.45019174006647,1.52582396557969,0.00221716103748963,0.0544371381046795,0.0464928228637021,2154,"tags=28%, list=20%, signal=23%","12457/272031/14049/17931/101490/19252/75769/72102/114663/242291/242083/219135/13850/19277/103466/77116/170749/83493/19211/52468/19259/19055/19267/19281/319468/19255/12530/240672/74302/68440/19262/19054/24018/71910/229589/237860/104015/19272/53892/81535/51792/67857/219024/235044/72685/19276/19283/18218/72542/228966/19243/19258"
"GO:0015252","GO:0015252","proton channel activity",16,-0.756947330750233,-1.83873355231994,0.0023360923254492,0.0544893534911026,0.0465374181675012,868,"tags=62%, list=8%, signal=58%","11950/17706/28080/72392/11958/17705/11957/27425/57423/71679"
"GO:0030276","GO:0030276","clathrin binding",53,0.627370986041703,1.78061603502312,0.00257146861370972,0.0557948887579342,0.0476524293899207,2193,"tags=40%, list=20%, signal=32%","20620/20983/20616/11772/54524/108012/74006/29816/67300/18196/229521/20979/18197/11771/16971/54525/80976/72685/109689/71770/216549"
"GO:0015171","GO:0015171","amino acid transmembrane transporter activity",51,0.623458375268716,1.77018655075947,0.00273835308013576,0.0567751871948147,0.0484896674073162,1732,"tags=33%, list=16%, signal=28%","140919/11987/21366/94280/20502/20539/102857/229517/215113/68267/73822/103098/72961/55963/268706/18408/20511"
"GO:0005179","GO:0005179","hormone activity",29,-0.675084692380596,-1.86852057628698,0.00322092081330704,0.0639387046556483,0.0546077728034363,781,"tags=28%, list=7%, signal=26%","19227/18159/11535/16324/70083/69638/78896/22139"
"GO:0008574","GO:0008574","plus-end-directed microtubule motor activity",10,0.860027531799716,1.75703754144364,0.0033170947879115,0.0644760299400298,0.055066683211601,1121,"tags=40%, list=10%, signal=36%","16574/16560/16561/16572"
"GO:0051219","GO:0051219","phosphoprotein binding",78,0.560995387751558,1.69966472842529,0.0034654461360002,0.0652577469434331,0.0557343198918924,2506,"tags=38%, list=23%, signal=30%","22240/22631/12933/50754/22628/12505/93687/26413/18472/19259/17999/54401/19261/26913/12928/26757/20617/17096/19089/11350/76246/109689/12234/18708/56480/12418/12929/18791/70998/52028"
"GO:0004725","GO:0004725","protein tyrosine phosphatase activity",62,0.562847319362058,1.64565437831258,0.00411805390362968,0.0738873902324325,0.0631045911952969,2154,"tags=37%, list=20%, signal=30%","14049/19252/72102/19277/170749/19211/19259/19267/19281/19255/12530/240672/74302/68440/19262/237860/19272/72685/19276/19283/18218/19243/19258"
"GO:0019210","GO:0019210","kinase inhibitor activity",60,0.573164586927595,1.66586745226898,0.00473196509548044,0.0833004421525142,0.0711439439380078,1222,"tags=23%, list=11%, signal=21%","12575/414801/19088/18767/24056/12577/232341/22375/97541/211770/12367/54401/70769/19085"
"GO:0001848","GO:0001848","complement binding",11,0.83627310674065,1.74536411704013,0.00509152827876296,0.0874368875911946,0.074676734818677,1,"tags=9%, list=0%, signal=9%","19288"
"GO:0140658","GO:0140658","ATP-dependent chromatin remodeler activity",26,0.67543877702948,1.69909626962657,0.0059124108703271,0.0934962600341557,0.0798518292388513,2045,"tags=46%, list=19%, signal=37%","15201/216848/233532/93760/330409/12648/244059/319955/67772/22589/17874/269610"
"GO:0008139","GO:0008139","nuclear localization sequence binding",21,0.732912778117499,1.73815108845847,0.00649157946465651,0.0992892400085987,0.0847994073295078,2009,"tags=43%, list=19%, signal=35%","18035/16649/70572/240614/70769/238799/16211/212999/16646"
"GO:0051537","GO:0051537","2 iron, 2 sulfur cluster binding",20,-0.663861082929459,-1.70579488769633,0.0064835030468791,0.0992892400085987,0.0847994073295078,2059,"tags=55%, list=19%, signal=45%","217149/218341/66694/52637/66162/68165/67680/72900/14151/11761/66383"
