"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0045178","GO:0045178","basal part of cell",161,0.47081945622159,1.56211014291145,0.00218145294086722,0.0184431930455138,0.0146126034316465,1603,"tags=24%, list=15%, signal=20%","15446/11987/15519/12671/107723/22343/15516/12505/21366/108030/59079/238276/381290/80879/22041/17913/53416/11931/13052/12389/20539/215113/54725/213452/11829/19417/230099/12168/11735/109676/11771/21802/230959/16971/20501/22042/12387/22063"
"GO:0005905","GO:0005905","clathrin-coated pit",55,0.600665887599056,1.746757912788,0.00229983933450767,0.0189518405919556,0.0150156065810628,2137,"tags=45%, list=20%, signal=37%","20616/101490/11772/269774/108012/74006/22041/29816/67300/17920/20528/22359/12168/11771/20661/73242/16971/22042/104015/51789/67602/15510/11820/109689/71770"
"GO:0099522","GO:0099522","cytosolic region",45,0.630838515755693,1.78187771641001,0.00244638650580772,0.019421922137571,0.0153880537592527,834,"tags=33%, list=8%, signal=31%","16574/327814/111173/18751/17118/53379/54189/20404/20910/18795/77531/19211/13685/268882/18754"
"GO:1990229","GO:1990229","iron-sulfur cluster assembly complex",11,-0.783429771435956,-1.73893650757991,0.00253366966399489,0.0198725174850684,0.0157450619576094,1241,"tags=64%, list=12%, signal=56%","380840/66162/68165/69168/78653/66383/70316"
"GO:0080008","GO:0080008","Cul4-RING E3 ubiquitin ligase complex",29,0.705988956046137,1.82475385945459,0.00272141654009178,0.0210909781857113,0.0167104524391601,1669,"tags=41%, list=15%, signal=35%","76843/242418/99375/56407/71991/71833/98193/75763/223499/13194/74106/28199"
"GO:0046540","GO:0046540","U4/U6 x U5 tri-snRNP complex",35,-0.574480463147681,-1.69348500840333,0.00459422528635514,0.0325091376241,0.0257570982873458,2486,"tags=56%, list=23%, signal=43%","78651/67678/66373/70767/76522/53607/20641/67332/50783/27366/68035/20643/20624/27756/66618/69878/107686/66094/20638/20826"
"GO:0097526","GO:0097526","spliceosomal tri-snRNP complex",35,-0.574480463147681,-1.69348500840333,0.00459422528635514,0.0325091376241,0.0257570982873458,2486,"tags=56%, list=23%, signal=43%","78651/67678/66373/70767/76522/53607/20641/67332/50783/27366/68035/20643/20624/27756/66618/69878/107686/66094/20638/20826"
"GO:0098685","GO:0098685","Schaffer collateral - CA1 synapse",128,0.484168335722471,1.57439948145732,0.00456632064222269,0.0325091376241,0.0257570982873458,2014,"tags=40%, list=19%, signal=33%","20616/20965/17967/18039/13838/20964/20404/108071/110279/17918/14400/16728/77531/14360/18472/19877/11784/12287/226180/11465/19242/17920/236794/229521/54393/83397/54725/76108/19055/20848/12889/21960/16412/12217/19085/56044/13642/19262/216238/12387/104015/20907/18530/243961/22421/270163/319387/26420/18189/22782/246317"
"GO:0001650","GO:0001650","fibrillar center",117,0.482772151353756,1.56063862215151,0.0046992439888021,0.032544764220321,0.0257853253584886,1465,"tags=25%, list=14%, signal=22%","16590/217946/231986/268903/240354/72102/27399/18028/93736/66679/18037/50493/17975/212880/21749/19720/58185/23849/74480/20592/105372/74320/56452/70769/21771/67897/55989/22032/72515"
"GO:0031252","GO:0031252","cell leading edge",315,0.395869015627806,1.41025974475098,0.00500674912700697,0.033952017517516,0.0269002968446647,1919,"tags=25%, list=18%, signal=21%","22240/22631/57748/20257/240880/22152/11789/17756/11426/71653/12505/14270/53872/18479/52822/219140/269774/99167/56193/77579/15166/13800/238276/17918/18458/13518/18720/57436/24057/226251/18706/243725/29816/17762/17913/17207/18472/16410/83431/271457/19877/106957/17920/14395/54393/70549/234353/23805/20874/16412/16337/16402/18016/226751/11966/14405/77300/78618/76161/22253/56013/12387/232813/11911/19272/72993/217124/268747/14799/20511/268345/382253/11350/14086/15185/20742/74117/59009/16885"
"GO:0030990","GO:0030990","intraciliary transport particle",23,-0.625170573031015,-1.67760005031526,0.00828791587805724,0.0534201310555967,0.0423249482047738,3166,"tags=65%, list=29%, signal=46%","74019/74682/106633/245866/72938/81896/76411/76568/67286/67694/212190/67042/55978/76779/72421"
"GO:0045121","GO:0045121","membrane raft",194,0.419263609733147,1.42040099062524,0.00962781718570914,0.0602664325759294,0.0477492957590838,1814,"tags=28%, list=17%, signal=24%","23828/20527/11838/12505/21926/15894/15117/22084/18655/15368/238276/381290/15275/16531/14360/17762/14062/26413/17913/21937/16452/11931/16542/14102/271457/13052/12389/106957/56543/20528/105853/19225/20778/21960/16412/16337/84094/12554/238161/12168/12506/11946/14964/13136/76524/100226/12387/22063/17096/20511/98660/13033/12801/210044/12484"
"GO:0098857","GO:0098857","membrane microdomain",194,0.419263609733147,1.42040099062524,0.00962781718570914,0.0602664325759294,0.0477492957590838,1814,"tags=28%, list=17%, signal=24%","23828/20527/11838/12505/21926/15894/15117/22084/18655/15368/238276/381290/15275/16531/14360/17762/14062/26413/17913/21937/16452/11931/16542/14102/271457/13052/12389/106957/56543/20528/105853/19225/20778/21960/16412/16337/84094/12554/238161/12168/12506/11946/14964/13136/76524/100226/12387/22063/17096/20511/98660/13033/12801/210044/12484"
"GO:0099738","GO:0099738","cell cortex region",35,0.600680759941832,1.63202895867198,0.0111477052243864,0.0684637368025996,0.0542440472686132,1181,"tags=23%, list=11%, signal=20%","111173/54130/14677/26875/20910/238988/241770/12217"
"GO:0098982","GO:0098982","GABA-ergic synapse",110,0.471717926797246,1.51251554375762,0.0112931662817662,0.0687088901815869,0.0544382831093501,2287,"tags=40%, list=21%, signal=32%","111173/11595/320772/232370/14432/21366/18479/26875/19277/235086/268566/229706/14400/18795/12725/238988/232341/56543/14395/54393/18191/14402/12217/13004/12554/243621/238205/54525/52398/192167/13033/12801/268345/108073/26422/245537/18189/18673/65945/74762/211323/320873/74342/219228"
"GO:0043292","GO:0043292","contractile fiber",124,-0.387115787905561,-1.41833668565877,0.0134508643226785,0.0788875015681416,0.0625028308972259,431,"tags=9%, list=4%, signal=9%","67268/17896/109552/140492/11747/53318/12955/20193/13007/13167/13010"
"GO:0060077","GO:0060077","inhibitory synapse",25,0.658352525370066,1.65284956300971,0.0144040270384112,0.0822545754561901,0.0651705747813617,1964,"tags=52%, list=18%, signal=43%","230868/26875/235086/268566/12725/229521/14395/14402/12217/243621/192167/245537/18189"
"GO:0005839","GO:0005839","proteasome core complex",17,-0.650366901933712,-1.64710019752602,0.0149050698814458,0.0833506915582094,0.0660390312289152,2636,"tags=76%, list=24%, signal=58%","26440/26442/19177/19167/26443/19166/19170/26444/26446/26441/26445/19172/19175"
"GO:0072546","GO:0072546","EMC complex",11,-0.705764652006057,-1.56654746076763,0.0178510397867677,0.0952543188621787,0.0754703148879741,1299,"tags=55%, list=12%, signal=48%","66087/73024/66048/68032/18117/216829"
