"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0042254","GO:0042254","ribosome biogenesis",218,-0.537517104341365,-1.77603394941332,6.69452115238986e-07,4.9811776032189e-05,4.51238196498286e-05,1116,"tags=42%, list=14%, signal=37%","57444/237730/64930/66870/20227/117109/67973/216987/67040/14113/66409/69163/448850/215194/56200/30946/68327/97112/57741/19384/66249/103573/20091/15278/19989/67045/102462/67134/69902/66711/50912/209011/110109/70078/78651/12261/19896/20104/66229/75751/68052/19988/57808/20103/67236/268449/69126/27207/67941/54127/11837/68193/76846/14645/75593/73736/74097/20088/20116/66481/109075/67025/66181/20826/66467/20055/14109/100043813/66475/20115/19942/267019/57316/68966/66489/67115/20042/20085/208366/75617/16785/69663/20054/20068/67671/27176/227522/72614/57294/66448/20044/19941"
"GO:0060322","GO:0060322","head development",381,0.367306050528355,1.6292708698793,8.89518703304619e-07,6.45486452802323e-05,5.84737517968391e-05,1109,"tags=24%, list=14%, signal=22%","235439/11783/18795/20185/18028/13175/18479/16653/53883/109880/30928/26413/21960/71436/93686/235380/110279/22026/93760/18514/12805/18012/12227/13841/67772/21375/268882/98660/66146/17257/18536/99929/14270/20779/12928/20511/77579/207615/56317/68169/229706/94229/13046/15572/20720/16568/67269/18293/13797/22589/18472/16886/243743/18124/26395/18189/97541/20662/237847/22421/17967/99512/13654/269116/15251/70762/11932/18183/15114/15531/75717/13839/12842/18186/14402/218756/67628/19883/57752/19699/18844/106042/18187/384783/19211/68134/22284/110876/56217/19401/20912"
"GO:0007612","GO:0007612","learning",108,0.544165047313371,2.06042190170311,1.69388261294187e-06,0.000109355068688453,9.90632896547117e-05,1413,"tags=45%, list=18%, signal=38%","67979/14812/14811/18479/16653/108071/109880/19088/21960/104015/76376/18191/320127/12227/21375/98660/17257/56717/22215/229521/64085/56469/63985/15572/214162/108073/108012/53328/18189/15251/14402/15357/19699/243961/16476/20320/101489/11980/232975/12290/18190/22335/54006/225872/17754/18013/223921/232370/19242"
"GO:0007269","GO:0007269","neurotransmitter secretion",110,0.509491155743238,1.92163164688493,3.91018632752429e-06,0.000228876239704422,0.000207335915022972,1381,"tags=36%, list=18%, signal=30%","17260/18479/109880/18751/17957/111173/64176/74006/104015/327814/18191/320127/67474/268882/192167/229521/20616/12287/12298/20965/14809/18189/12890/20964/22421/207227/108030/54525/20979/20983/72194/22318/20912/12290/18190/238988/27062/56216/15370/213760"
"GO:0099643","GO:0099643","signal release from synapse",110,0.509491155743238,1.92163164688493,3.91018632752429e-06,0.000228876239704422,0.000207335915022972,1381,"tags=36%, list=18%, signal=30%","17260/18479/109880/18751/17957/111173/64176/74006/104015/327814/18191/320127/67474/268882/192167/229521/20616/12287/12298/20965/14809/18189/12890/20964/22421/207227/108030/54525/20979/20983/72194/22318/20912/12290/18190/238988/27062/56216/15370/213760"
"GO:0007420","GO:0007420","brain development",350,0.360269989489852,1.57060179606022,6.86288541541203e-06,0.000391273597060504,0.000354449502384506,1085,"tags=23%, list=14%, signal=21%","235439/11783/18795/20185/18028/13175/18479/16653/53883/30928/21960/93686/235380/110279/22026/93760/18514/12805/18012/12227/13841/67772/21375/268882/98660/66146/17257/18536/14270/20779/12928/20511/77579/207615/56317/68169/229706/94229/13046/15572/20720/16568/67269/18293/13797/22589/18472/243743/18124/26395/18189/97541/20662/237847/22421/17967/99512/13654/269116/15251/70762/11932/18183/15114/15531/75717/13839/18186/14402/218756/67628/19883/57752/19699/18844/18187/384783/19211/68134/22284/110876/56217"
"GO:1901137","GO:1901137","carbohydrate derivative biosynthetic process",357,-0.464604173689577,-1.5698332160893,8.01548198096753e-06,0.000451127767903172,0.000408670592767818,1070,"tags=22%, list=14%, signal=20%","72084/67883/228033/67273/27369/11534/72900/269614/74653/231327/171167/14923/381903/14381/11564/11600/28080/17993/14933/69038/13806/75406/66357/70316/56248/11958/73836/67680/68342/11950/67184/18102/54405/66459/66416/16432/11951/66916/70456/74450/18159/66059/66355/68563/67130/51801/67264/67695/11957/407785/13481/68375/78330/13135/104130/66414/20450/66046/68194/230075/269941/68198/66248/17718/56176/68197/66377/66218/66091/27425/21982/17991/71679/433256/55951/69875/57423/70153/18103/102631912"
"GO:0042255","GO:0042255","ribosome assembly",46,-0.703120583475598,-1.95111073379332,1.37539789648892e-05,0.000736341068973948,0.000667041495883845,1204,"tags=48%, list=16%, signal=41%","69902/66711/110109/12261/20104/19988/20103/268449/67941/54127/11837/68193/67025/14109/20085/75617/16785/20054/67671/57294/66448/20044"
"GO:0060078","GO:0060078","regulation of postsynaptic membrane potential",75,0.551517273584986,1.9418836557024,2.3647802285792e-05,0.00120713781435613,0.00109352995147763,1371,"tags=41%, list=18%, signal=34%","17260/14812/14811/108013/20620/320127/19055/17257/192167/14405/19085/14394/14809/18189/19736/22421/14406/14799/77116/14395/52882/12297/14402/19699/243961/19211/228880/11539/225872/13385/56216"
"GO:0006836","GO:0006836","neurotransmitter transport",133,0.456135342037234,1.76526119835339,2.96252614306522e-05,0.00144505441867292,0.00130905541152052,1509,"tags=37%, list=19%, signal=30%","17260/18479/109880/18751/17957/111173/64176/74006/104015/327814/18191/320127/67474/268882/98660/192167/20511/229521/20616/229706/12287/12298/20965/14809/18189/12890/20964/22421/207227/108030/54525/20979/14395/20983/102857/72194/22318/20912/12290/18190/269642/238988/27062/56216/15370/213760/103098/69017/20614"
