"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0098685","GO:0098685","Schaffer collateral - CA1 synapse",112,0.409470676594469,1.5177282377095,0.00224096201539469,0.0187845345408084,0.014985999855271,1068,"tags=32%, list=14%, signal=28%","13838/108071/17918/14400/21960/104015/110279/320127/217480/18759/13841/19055/229521/20616/12287/216238/20965/12217/16728/19085/26420/18472/56044/77531/20404/18189/236794/20964/22421/17967/76108/11784/243961/19058/20320/72194"
"GO:0031514","GO:0031514","motile cilium",85,-0.534716460517468,-1.59349716261656,0.00234666895073115,0.0191085900273822,0.0152445261160279,1528,"tags=38%, list=20%, signal=31%","67042/75533/110012/19384/55978/54562/68201/68708/53885/12345/11475/232943/56526/213575/26370/75564/56018/56486/380773/69310/252967/269701/216618/59030/20686/13036/14866/381218/432611/75563/71233/71860"
"GO:0008328","GO:0008328","ionotropic glutamate receptor complex",29,0.643597321044834,1.88568923214271,0.00251238979346203,0.0196922650587171,0.0157101726784225,1964,"tags=59%, list=25%, signal=44%","14812/14811/83493/14807/14809/53623/14799/53310/76192/14802/13385/14800/243499/13860/72555/244723/19229"
"GO:0016607","GO:0016607","nuclear speck",203,0.344839136914951,1.37587406725176,0.00252199184085324,0.0196922650587171,0.0157101726784225,1040,"tags=24%, list=13%, signal=21%","69131/18795/17260/72289/20817/116848/268903/72102/244891/30928/56531/208727/18983/207304/16589/20747/104836/228005/193116/12298/17762/26420/75062/67302/57317/26416/67769/104570/20384/14897/60365/212880/72693/230789/66983/72162/15251/13684/69207/13204/11975/20658/106021/70044/72567/109095/105787/218543"
"GO:1902495","GO:1902495","transmembrane transporter complex",207,-0.446109372519769,-1.45648966288245,0.00293246951682954,0.0219935213762216,0.0175460779954344,806,"tags=22%, list=10%, signal=20%","17993/58869/75406/70316/66144/68342/66445/67530/67184/54405/66416/11951/66916/67130/67264/14403/407785/68375/78330/100041273/69029/104130/66414/67498/66576/66046/68194/230075/68198/17718/268345/17992/68197/11974/66594/66377/66218/16511/66152/66091/17991/117160/22272/69875/102631912"
"GO:0044309","GO:0044309","neuron spine",151,0.365031545723785,1.41206396087057,0.00298370717623538,0.0220871829929113,0.0176207997284167,1471,"tags=31%, list=19%, signal=26%","20541/13838/14812/14811/108071/19088/327814/103967/320127/19055/98660/14270/192167/20511/77579/229521/333605/216238/329165/238276/19283/53623/236794/14799/17999/77116/12330/52882/81489/26556/11784/243961/19211/67972/232975/16518/228880/11539/14802/56543/233977/11804/13385/14800/12569/217124/19070"
"GO:0099522","GO:0099522","cytosolic region",45,0.535426683943902,1.72808545815922,0.00389246967743614,0.027057411172422,0.0215859679159488,1026,"tags=33%, list=13%, signal=29%","18795/16574/18751/111173/327814/18754/268882/56717/77531/20404/17999/13684/15114/26556/19211"
"GO:0030427","GO:0030427","site of polarized growth",154,0.365566007537567,1.41867399575912,0.00403523962549422,0.0277118865847193,0.0221080978847622,1571,"tags=32%, list=20%, signal=26%","16574/13838/17756/13175/18479/11789/71436/22240/52822/17755/27373/20779/77579/20257/319974/16728/17762/15572/19283/18472/74342/18189/76499/17967/99512/53310/56195/330814/16971/15114/18186/15519/50876/16572/70827/22284/53413/238988/269254/72313/16400/12402/14800/12569/217124/12933/20614/13807/13043/211712"
"GO:0032993","GO:0032993","protein-DNA complex",441,0.275762585291926,1.19863209809792,0.00518381567226225,0.0331997183504436,0.0264862018973068,1192,"tags=22%, list=15%, signal=20%","18795/20185/75137/20817/116848/72836/13368/268903/26429/52808/30928/94246/20620/50887/14281/239510/23808/208727/13803/20020/81702/93760/110052/12648/14211/16468/67772/100710/14025/77305/19726/67956/17257/66471/56317/66923/26356/114741/50927/229542/13486/22589/20687/21749/56086/16452/109115/108829/76719/52690/104570/216825/75725/75339/270627/70470/17128/231571/21413/17999/15251/239985/26430/101739/107932/71777/69188/20846/67155/18193/12616/77044/22083/233532/13347/214899/17258/105787/74022/16476/407786/107823/216848/19401/26992/78656/12444/21969/12412/52864/16600/228880/21454/13653/105377/13435/53379"
"GO:0005604","GO:0005604","basement membrane",41,-0.608354507073057,-1.6439966143286,0.005251364838306,0.033258643975938,0.0265332118145987,1175,"tags=24%, list=15%, signal=21%","58859/11475/13138/22041/18858/16785/20692/64075/21859/13010"
