"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0051955","GO:0051955","regulation of amino acid transport",30,0.63242873629778,1.73538712035278,0.00562140199995658,0.0690397846988284,0.056880637867204,1625,"tags=43%, list=21%, signal=34%","20983/19736/14812/20539/215113/108073/12934/16412/18216/20617/54208/54393/20910"
"GO:0031987","GO:0031987","locomotion involved in locomotory behavior",12,0.764765496140693,1.69137905418181,0.00563012367247849,0.0690397846988284,0.056880637867204,1085,"tags=58%, list=14%, signal=50%","17918/53901/65114/17257/105171/76524/67453"
"GO:0097428","GO:0097428","protein maturation by iron-sulfur cluster transfer",13,-0.730909083756993,-1.75790151690489,0.00581367786586498,0.070738221709141,0.0582799495965971,1301,"tags=46%, list=17%, signal=38%","217149/52637/66162/68523/78653/56748"
"GO:0051865","GO:0051865","protein autoubiquitination",46,0.562176308020322,1.67832853785608,0.00593848636906414,0.0720164507187612,0.0593330595059738,1301,"tags=26%, list=17%, signal=22%","17246/63958/207304/68867/71991/68729/67150/16396/68846/75785/68098/19822"
"GO:0046824","GO:0046824","positive regulation of nucleocytoplasmic transport",44,0.574421982693451,1.69190045532383,0.0061335941311414,0.0737711732485226,0.0607787438633075,1543,"tags=39%, list=20%, signal=31%","17246/70572/238276/15519/16452/29810/21937/15516/22687/108989/19259/26413/230908/18708/17999/56637/70790"
"GO:0009306","GO:0009306","protein secretion",197,0.403192865082259,1.4731147385942,0.00616848670937507,0.0737865303927971,0.0607913963384848,1221,"tags=23%, list=16%, signal=20%","17932/69227/20983/67295/16952/17918/17470/77579/18795/238276/74006/18751/13839/20677/52906/15357/217166/266690/232370/76055/16452/65114/16000/93691/18472/19055/207227/16522/56013/15361/19726/384783/18754/67041/76303/22063/230908/54525/20501/16971/14672/54160/50790/17113/21808"
"GO:0035592","GO:0035592","establishment of protein localization to extracellular region",197,0.403192865082259,1.4731147385942,0.00616848670937507,0.0737865303927971,0.0607913963384848,1221,"tags=23%, list=16%, signal=20%","17932/69227/20983/67295/16952/17918/17470/77579/18795/238276/74006/18751/13839/20677/52906/15357/217166/266690/232370/76055/16452/65114/16000/93691/18472/19055/207227/16522/56013/15361/19726/384783/18754/67041/76303/22063/230908/54525/20501/16971/14672/54160/50790/17113/21808"
"GO:0046677","GO:0046677","response to antibiotic",20,0.691491931858867,1.73990997261686,0.00624428882328505,0.0742884225859658,0.0612048962966978,448,"tags=25%, list=6%, signal=24%","17246/20269/266690/17260/16452"
"GO:0034097","GO:0034097","response to cytokine",358,0.353187522585112,1.37908522177663,0.00663246472403664,0.0760222457924826,0.0626333620772018,1625,"tags=31%, list=21%, signal=26%","14081/15945/20716/18035/16653/20845/71371/16952/110829/14469/18795/80859/19252/94185/14283/80890/16423/217166/54473/15980/53416/16468/84094/18983/15894/17975/19255/56403/16452/14042/232341/229096/19281/72567/17913/98496/14828/13800/21937/12389/266692/19261/20874/18472/15516/22042/23849/104015/23792/21857/69834/17096/13653/16164/16764/19883/192159/13349/108989/11829/20867/67070/107508/70930/20848/19698/15959/14825/72993/26413/54484/238161/59030/69091/11465/18223/22608/22319/56480/14268/77128/15510/80985/17164/13682/19697/102774/20617/71982/66713/12298/13601/56715/20912/263876/56421/20972/18187/12387/17532/56637/207728/60595/69807/18759/223723/226180/16195/74117/15569/15289/11820/20910"
"GO:0032350","GO:0032350","regulation of hormone metabolic process",20,0.686131334291902,1.72642180777179,0.00686251595173448,0.0778718999323863,0.0641572588820715,859,"tags=25%, list=11%, signal=22%","17932/16531/16000/13653/20856"
