"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:1990351","GO:1990351","transporter complex",223,-0.435001076304783,-1.78992829940717,7.02093317265829e-07,1.29693612671462e-05,9.41266662601747e-06,834,"tags=26%, list=11%, signal=24%","16498/16526/66495/66082/30058/21871/17717/16485/78330/228033/226646/75406/17993/11951/407785/104130/595136/17711/69029/14356/66916/320508/17716/30055/230075/72900/66928/67530/68375/99738/66576/70316/17991/66218/225887/66046/66414/66144/67184/67942/68342/66377/102631912/67130/54405/68197/16525/68194/66152/11974/17992/66416/100041273/22272/69875/68198/17718/66594/66091"
"GO:0099572","GO:0099572","postsynaptic specialization",309,0.456495395391905,1.75851292715151,1.23013542827531e-06,2.06228586504979e-05,1.4967282455486e-05,1541,"tags=33%, list=20%, signal=28%","327814/111173/14807/17755/20616/20541/14432/13838/22631/319504/14270/238276/70546/18040/18481/13175/235086/17754/108071/268566/18479/17756/68097/268882/13518/14812/110279/12217/242443/232370/19277/100986/226251/103967/64085/77531/65114/17762/56543/333605/22084/13669/19281/14400/81489/229279/18578/12168/13642/14809/77116/20964/14811/58998/17096/81840/17920/245684/20965/14395/320127/56013/243961/14402/54725/20355/53379/14360/18521/243725/20848/109676/70178/68942/26413/192167/217692/229521/14799/71436/22333/72685/217124/12176/52398/112405/13385/74513/11838/26414/210933/12558/20742/14802/12387/11991/56637/16646/382056/226180/11519/217125"
"GO:1902495","GO:1902495","transmembrane transporter complex",207,-0.44177999089166,-1.80857042971746,1.5757695302798e-06,2.5662532350271e-05,1.86248849744349e-05,834,"tags=27%, list=11%, signal=25%","16498/16526/66495/66082/21871/17717/16485/78330/228033/226646/75406/17993/11951/407785/104130/595136/17711/69029/66916/320508/17716/230075/72900/66928/67530/68375/99738/66576/70316/17991/66218/225887/66046/66414/66144/67184/67942/68342/66377/102631912/67130/54405/68197/16525/68194/66152/11974/17992/66416/100041273/22272/69875/68198/17718/66594/66091"
"GO:0045259","GO:0045259","proton-transporting ATP synthase complex",20,-0.803682632572341,-2.16545420029402,2.61007576094957e-06,3.97311427197957e-05,2.88353445778019e-05,790,"tags=65%, list=10%, signal=59%","17706/28080/228033/11951/11958/17705/11957/67942/70257/27425/66477/71679/57423"
"GO:0030427","GO:0030427","site of polarized growth",154,0.536607384349603,1.91025219398622,3.8282752102451e-06,5.32223626790173e-05,3.86267562933588e-05,1387,"tags=31%, list=18%, signal=26%","22240/16574/20257/17755/238988/13838/11789/77579/12933/15519/13175/18479/17756/18186/17967/52822/22152/170758/17118/17762/83431/22084/18472/50876/72832/99512/15516/16728/18039/22687/27373/22253/243725/12934/15572/100503659/16971/54160/71436/100310872/217124/330814/12801/16400/20617/70827/72333"
"GO:0098797","GO:0098797","plasma membrane protein complex",226,0.471235229364744,1.7599472313808,3.75185318822026e-06,5.32223626790173e-05,3.86267562933588e-05,868,"tags=21%, list=11%, signal=19%","14706/118446/15561/20269/14807/22329/20616/54598/108030/11789/14677/12293/14702/12565/22343/16531/14679/13483/12287/14812/242443/100986/22041/16408/16452/56543/14102/20539/16000/16410/12389/83493/18578/14674/14809/23805/14811/232975/11772/22042/104015/24051/17096/235281/67300/268345/11931"
"GO:0098984","GO:0098984","neuron to neuron synapse",332,0.442344759797375,1.71815791543472,4.2978403995898e-06,5.8327833994433e-05,4.2332112206486e-05,1660,"tags=36%, list=21%, signal=29%","111173/14807/17755/20616/20541/14432/13838/22631/319504/14270/238276/70546/18040/18481/13175/235086/17754/108071/268566/18479/17756/68097/12565/268882/13518/14812/110279/12217/242443/232370/19277/100986/226251/103967/105853/64085/77531/65114/17762/333605/22084/13669/19281/81489/229279/18578/243743/21960/12168/13642/14809/108073/77116/20964/14811/232975/72003/58998/81840/17920/245684/20965/320127/56013/243961/54725/20355/53379/20404/14360/18521/243725/20848/109676/70178/68942/26413/54525/192167/16412/217692/229521/14799/18216/71436/22333/72685/20661/217124/12176/52398/112405/106947/13385/74513/11838/26414/210933/12558/20742/14802/20979/12387/11991/56637/16646/382056/226180/11519/217125/18189/15569/19283/30945/20907/22782/14000/13860"
"GO:0099503","GO:0099503","secretory vesicle",313,0.426395056309374,1.64503588649121,2.49849910807421e-05,0.000303009466298362,0.000219912687451997,1492,"tags=29%, list=19%, signal=25%","22240/380924/327814/111173/20983/230857/20616/67295/20527/64176/54598/17918/11789/211446/74006/12727/12293/14679/14812/12217/107767/353172/20254/105853/229706/83431/235380/14102/19027/16000/224624/12389/18578/68666/77116/20964/13446/14811/21454/11772/72003/11980/16009/67474/12653/67300/12725/11975/20965/14395/207227/320127/19259/54725/20404/22318/271457/67703/70495/56807/54525/100503659/16971/16560/56526/228960/16412/22319/229521/14799/22333/100310872/15510/21808/13056/15211/22335/27062/11964/13385/20617/71982/22317/19346/13002/16439/20912/20743/20972/20979/234678/54393"
"GO:0032040","GO:0032040","small-subunit processome",53,-0.595534985133707,-1.9479359683549,8.39765519963963e-05,0.000870302447962653,0.000631632247551842,948,"tags=45%, list=12%, signal=40%","20116/20042/102462/100043813/20088/20104/267019/20091/70078/14791/20103/27207/76846/68052/54127/20055/66475/67134/20826/57294/20085/20068/20044/78294"
"GO:0048786","GO:0048786","presynaptic active zone",80,0.567827510292679,1.85139989668432,0.000180344087993743,0.00177234707166265,0.00128630175284104,1637,"tags=40%, list=21%, signal=32%","327814/111173/20616/238988/12293/16531/12287/14812/17957/12217/14400/12330/108073/20964/56216/14395/320127/241770/14365/195018/229521/14799/22333/16400/12558/231760/14802/12387/18189/11820/20910/20907"
